YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2010,5,21,97.8,4.03,5.72,2.99,2.73,129.12,5.73,7.77,4.2,3.58,129.5
2010,5,22,97.74,4.89,7.82,1.43,6.4,326.06,6.3,9.45,2.27,7.19,326.0
2010,5,23,98.07,5.35,6.99,3.26,3.73,250.88,7.31,8.29,6.41,1.88,250.62
2010,5,24,98.03,5.23,6.9,3.64,3.26,223.38,7.51,8.73,6.17,2.57,223.38
2010,5,25,97.84,4.12,5.84,2.8,3.04,85.19,5.91,8.2,4.58,3.62,85.12
2010,5,26,97.54,3.77,7.55,1.75,5.8,201.81,5.41,11.19,2.34,8.85,201.75
2010,5,27,97.72,6.34,8.75,4.48,4.27,303.06,8.55,10.11,6.32,3.8,303.12
2010,5,28,97.97,5.7,7.75,3.8,3.94,343.94,8.02,8.75,6.36,2.39,343.81
2010,5,29,97.93,4.49,6.12,3.4,2.71,249.62,6.67,7.69,5.19,2.5,234.5
2010,5,30,97.67,3.8,4.55,3.12,1.43,236.0,5.73,7.53,3.7,3.84,236.06
2010,5,31,97.46,2.8,4.02,0.62,3.41,242.62,4.28,6.77,0.59,6.17,242.75
2010,6,1,97.42,4.54,8.26,1.1,7.16,231.56,6.16,9.41,1.48,7.91,231.25
2010,6,2,97.65,5.2,6.96,2.78,4.18,308.25,7.52,9.23,4.75,4.48,308.56
2010,6,3,97.8,5.22,7.83,3.1,4.73,316.88,7.63,9.05,4.49,4.56,316.94
2010,6,4,97.87,5.63,7.42,4.03,3.39,317.06,8.19,10.15,6.55,3.6,317.38
2010,6,5,97.83,5.19,6.95,3.73,3.22,79.56,7.72,9.99,4.99,5.0,65.0
2010,6,6,97.6,4.85,7.58,3.34,4.25,18.81,7.29,8.67,4.71,3.96,19.38
2010,6,7,97.41,4.14,7.18,2.14,5.04,209.44,5.7,10.48,2.72,7.77,209.06
2010,6,8,97.65,6.54,7.85,4.8,3.05,299.38,8.56,9.75,7.61,2.14,284.19
2010,6,9,97.85,5.75,8.05,3.36,4.7,250.0,7.93,9.09,5.69,3.4,249.81
2010,6,10,97.6,3.02,5.95,0.21,5.74,255.31,4.38,8.2,0.27,7.92,256.5
2010,6,11,97.39,5.14,7.3,3.34,3.97,313.19,7.34,8.07,5.92,2.15,313.06
2010,6,12,97.44,2.96,3.62,2.32,1.3,331.0,4.22,6.58,3.11,3.47,330.19
2010,6,13,97.56,3.5,4.49,2.73,1.76,320.31,5.08,6.8,3.3,3.51,319.69
2010,6,14,97.7,4.18,5.71,3.32,2.39,165.25,6.11,7.82,4.31,3.51,164.62
2010,6,15,97.67,4.34,5.95,2.78,3.16,123.88,6.48,8.73,3.51,5.23,123.5
2010,6,16,97.45,5.38,7.09,3.69,3.4,93.88,7.77,9.67,5.52,4.16,94.12
2010,6,17,97.29,5.43,6.47,3.77,2.7,151.06,7.92,10.18,6.49,3.69,151.25
2010,6,18,97.33,5.59,8.0,3.65,4.34,134.06,8.27,9.53,4.94,4.59,134.31
2010,6,19,97.2,4.28,8.42,0.73,7.69,291.44,5.79,9.77,0.98,8.79,291.69
2010,6,20,97.26,5.18,9.15,2.29,6.86,216.38,7.34,11.05,3.38,7.68,216.56
2010,6,21,97.43,3.84,4.88,2.55,2.34,233.25,5.68,9.47,3.88,5.59,233.5
2010,6,22,97.52,5.18,7.91,2.55,5.36,58.25,7.29,8.86,3.91,4.95,58.31
2010,6,23,97.46,2.56,3.59,1.41,2.18,151.0,3.66,6.91,1.43,5.48,149.75
2010,6,24,97.46,5.13,7.38,2.05,5.33,219.31,6.83,9.62,3.03,6.59,204.12
2010,6,25,97.57,5.55,6.72,4.4,2.32,254.06,7.55,9.12,6.37,2.74,253.69
2010,6,26,97.67,4.76,6.66,3.62,3.05,291.38,6.86,8.28,5.2,3.09,291.0
2010,6,27,97.7,4.58,7.16,2.88,4.28,125.5,6.7,8.19,4.45,3.73,140.19
2010,6,28,97.53,3.26,4.4,1.76,2.64,88.0,4.64,7.28,2.55,4.73,88.12
2010,6,29,97.41,4.42,6.87,1.58,5.29,253.38,5.91,10.65,2.24,8.41,253.19
2010,6,30,97.61,5.41,6.58,4.3,2.27,235.38,7.45,9.16,6.17,2.99,235.06
2010,7,1,97.61,5.32,6.76,3.8,2.95,217.81,7.52,9.16,5.37,3.79,217.44
2010,7,2,97.55,5.41,6.88,3.8,3.07,261.81,7.73,8.75,6.42,2.33,261.69
2010,7,3,97.41,5.88,7.35,4.09,3.25,246.25,8.18,9.94,6.8,3.13,261.25
2010,7,4,97.4,4.8,6.34,3.19,3.15,343.62,6.63,9.8,5.24,4.56,344.19
2010,7,5,97.4,4.95,6.35,2.99,3.36,314.5,6.88,9.47,4.8,4.67,314.44
2010,7,6,97.46,4.29,5.18,3.11,2.07,217.69,6.2,8.7,4.53,4.17,217.19
2010,7,7,97.55,4.49,5.3,3.34,1.96,346.12,6.66,8.24,5.32,2.92,345.38
2010,7,8,97.61,5.11,7.3,2.88,4.43,223.88,7.45,9.38,4.57,4.8,223.44
2010,7,9,97.56,5.91,8.2,3.55,4.66,281.25,8.3,9.41,6.04,3.38,281.19
2010,7,10,97.55,6.5,8.03,4.8,3.23,192.81,8.79,9.78,7.05,2.73,192.88
2010,7,11,97.55,7.52,9.5,5.2,4.3,278.44,9.66,11.03,7.55,3.48,263.62
2010,7,12,97.4,8.12,9.55,5.54,4.01,350.19,10.2,11.18,9.29,1.88,350.88
2010,7,13,97.3,6.7,7.97,4.29,3.68,350.25,8.73,10.46,7.56,2.9,350.75
2010,7,14,97.18,7.09,8.84,4.98,3.86,279.31,9.42,10.3,8.05,2.26,279.75
2010,7,15,97.17,5.96,8.47,3.65,4.81,177.81,8.22,9.77,7.12,2.65,192.94
2010,7,16,97.38,4.18,5.66,2.84,2.82,203.5,6.15,8.99,3.69,5.3,202.81
2010,7,17,97.49,3.52,4.23,2.67,1.56,297.19,5.16,6.62,3.98,2.64,296.19
2010,7,18,97.5,4.84,6.8,2.86,3.95,267.88,7.09,9.17,3.9,5.28,267.06
2010,7,19,97.51,4.71,6.23,3.28,2.95,275.81,6.86,8.25,5.53,2.72,289.88
2010,7,20,97.47,5.52,8.2,2.85,5.34,334.94,7.85,10.7,4.55,6.15,334.62
2010,7,21,97.43,6.19,9.02,3.27,5.75,246.62,8.79,10.56,4.91,5.65,246.5
2010,7,22,97.25,6.06,8.15,4.3,3.84,219.0,8.35,9.69,6.77,2.91,219.19
2010,7,23,97.26,5.05,6.43,3.44,2.99,239.44,7.27,9.05,5.71,3.34,239.44
2010,7,24,97.19,4.38,7.24,2.81,4.42,315.56,6.45,8.21,3.44,4.77,315.06
2010,7,25,97.13,3.21,4.34,1.98,2.36,303.94,4.34,5.98,2.96,3.02,303.75
2010,7,26,97.27,2.38,3.33,1.68,1.65,261.25,3.25,4.5,1.76,2.74,261.25
2010,7,27,97.52,3.18,6.07,1.34,4.73,100.88,4.58,8.06,1.85,6.21,100.88
2010,7,28,97.49,6.77,9.58,4.48,5.09,190.38,9.05,11.22,6.7,4.52,190.31
2010,7,29,97.2,5.45,6.64,3.6,3.03,249.81,7.39,8.98,6.64,2.34,250.25
2010,7,30,97.21,4.13,6.33,2.55,3.78,229.94,5.86,8.49,3.2,5.3,230.19
2010,7,31,97.31,3.74,5.23,2.71,2.52,348.5,5.48,7.39,3.73,3.66,348.56
2010,8,1,97.4,4.06,4.98,2.98,1.99,258.69,5.92,8.64,4.5,4.14,258.25
2010,8,2,97.42,5.63,7.25,4.12,3.14,332.81,7.91,8.78,6.31,2.47,332.0
2010,8,3,97.22,4.82,6.79,3.38,3.41,316.94,6.98,8.11,5.04,3.07,316.31
2010,8,4,97.03,3.34,5.34,2.01,3.33,299.19,4.53,5.95,2.95,3.0,298.12
2010,8,5,97.05,4.35,8.34,0.08,8.26,249.12,5.83,9.37,0.09,9.27,263.12
2010,8,6,97.39,3.64,4.88,2.79,2.09,292.31,5.34,7.33,3.07,4.25,291.56
2010,8,7,97.61,4.76,5.58,3.9,1.67,135.06,6.84,9.33,4.44,4.89,149.75
2010,8,8,97.5,6.17,7.95,4.46,3.48,220.12,8.54,10.19,6.91,3.28,220.12
2010,8,9,97.42,6.22,9.66,3.81,5.85,345.19,8.79,11.11,5.87,5.25,345.19
2010,8,10,97.42,4.44,6.38,3.13,3.24,302.38,6.54,8.2,5.12,3.08,301.81
2010,8,11,97.5,3.66,4.92,2.43,2.49,330.56,5.24,7.87,3.77,4.09,330.5
2010,8,12,97.56,3.34,4.72,2.12,2.61,271.06,4.49,5.76,3.06,2.7,270.25
2010,8,13,97.57,3.8,5.66,2.6,3.06,218.38,5.45,7.23,3.79,3.45,217.56
2010,8,14,97.53,4.77,6.85,3.56,3.29,338.62,7.14,8.33,4.85,3.48,338.38
2010,8,15,97.38,5.38,6.79,3.46,3.33,307.25,7.64,10.84,6.41,4.42,307.44
2010,8,16,97.37,5.48,7.3,3.64,3.66,184.69,7.78,10.9,5.07,5.83,184.62
2010,8,17,97.37,4.6,6.12,3.55,2.57,333.56,7.02,9.12,4.63,4.49,333.44
2010,8,18,97.15,4.74,6.59,3.63,2.95,342.44,7.12,9.3,5.11,4.2,342.62
2010,8,19,97.24,5.39,7.14,3.52,3.62,229.12,7.77,9.23,6.63,2.6,229.31
2010,8,20,97.45,4.5,5.44,3.4,2.04,340.38,6.83,8.47,5.34,3.13,340.12
2010,8,21,97.44,5.79,8.63,3.8,4.84,278.12,8.39,10.04,6.09,3.95,248.12
2010,8,22,97.18,5.42,7.25,4.19,3.07,256.44,7.88,8.76,5.8,2.96,256.38
2010,8,23,97.15,4.35,5.29,3.13,2.16,330.88,6.31,8.4,5.14,3.25,315.62
2010,8,24,97.36,4.62,5.5,3.3,2.2,281.25,6.7,9.19,5.37,3.82,281.0
2010,8,25,97.43,4.84,6.38,3.53,2.85,332.12,7.12,8.91,5.11,3.8,331.94
2010,8,26,97.25,4.97,7.27,3.07,4.2,286.5,7.02,8.48,5.45,3.03,286.25
2010,8,27,97.23,3.57,4.57,2.7,1.87,250.88,5.16,7.11,3.82,3.29,250.94
2010,8,28,97.33,3.48,5.12,2.12,3.01,273.62,4.73,5.61,2.98,2.63,273.38
2010,8,29,97.47,4.02,6.33,2.7,3.62,207.06,5.77,7.15,3.49,3.66,206.31
2010,8,30,97.38,4.32,6.98,2.98,4.01,248.06,6.29,7.9,3.69,4.21,232.62
2010,8,31,97.28,4.56,7.31,2.65,4.66,245.06,6.52,8.19,3.25,4.94,244.62
2010,9,1,97.41,4.7,7.66,3.09,4.58,310.62,6.85,8.98,4.07,4.91,310.56
2010,9,2,97.66,4.25,6.49,2.05,4.44,164.25,5.82,8.86,3.26,5.61,163.56
2010,9,3,97.78,5.02,6.3,3.77,2.53,177.94,7.14,8.51,5.91,2.6,177.88
2010,9,4,97.61,5.28,7.08,3.75,3.33,231.12,7.56,8.82,6.38,2.45,216.31
2010,9,5,97.56,4.71,6.46,3.45,3.0,343.69,6.91,8.48,5.14,3.34,343.62
2010,9,6,97.57,4.46,7.29,3.07,4.23,136.69,6.62,8.44,4.07,4.37,136.88
2010,9,7,97.56,4.09,6.23,2.28,3.95,84.62,6.05,7.33,3.1,4.23,69.62
2010,9,8,97.65,4.36,5.75,3.54,2.2,151.5,6.58,7.53,5.0,2.53,151.06
2010,9,9,97.67,4.56,6.09,3.7,2.39,209.94,6.79,8.2,4.63,3.56,209.44
2010,9,10,97.46,5.13,7.16,3.88,3.28,245.25,7.59,8.83,5.58,3.25,245.25
2010,9,11,97.47,5.11,7.4,3.23,4.17,223.12,7.55,9.16,4.4,4.77,208.38
2010,9,12,97.62,6.3,9.47,3.86,5.61,12.31,9.05,10.92,5.34,5.59,12.69
2010,9,13,97.69,5.7,7.3,3.68,3.62,87.81,7.91,9.24,5.94,3.3,87.88
2010,9,14,97.73,5.3,7.15,3.87,3.28,139.06,7.37,8.3,5.62,2.67,138.62
2010,9,15,97.75,5.11,7.58,3.37,4.21,211.56,7.41,8.72,5.73,2.99,211.38
2010,9,16,97.79,6.01,8.81,4.06,4.75,235.56,8.4,9.94,6.38,3.55,235.44
2010,9,17,97.93,6.1,8.93,3.14,5.79,236.06,8.48,10.01,5.44,4.57,236.12
2010,9,18,97.81,5.33,7.04,3.74,3.3,232.0,7.61,8.36,6.63,1.73,232.12
2010,9,19,97.49,4.23,5.73,2.97,2.76,235.56,6.16,7.82,5.14,2.69,235.88
2010,9,20,97.5,4.27,5.52,3.55,1.97,233.25,6.51,8.34,4.52,3.8,233.25
2010,9,21,97.6,3.86,4.87,3.06,1.8,340.94,5.76,7.12,4.69,2.44,340.75
2010,9,22,97.68,3.55,4.41,2.98,1.42,230.44,5.39,6.76,3.72,3.05,230.12
2010,9,23,97.75,3.02,3.66,2.27,1.39,202.88,4.46,6.05,2.76,3.3,202.06
2010,9,24,97.64,3.55,4.34,2.8,1.53,227.44,5.29,6.39,3.8,2.59,226.81
2010,9,25,97.66,3.77,4.95,2.78,2.16,112.25,5.68,7.35,4.16,3.19,111.94
2010,9,26,97.76,2.91,3.69,1.47,2.22,99.19,4.66,7.37,1.76,5.61,98.69
2010,9,27,97.85,3.59,4.93,2.58,2.35,85.75,5.73,9.59,2.62,6.96,86.38
2010,9,28,97.77,5.73,7.65,4.01,3.65,20.12,8.68,10.54,6.39,4.16,20.56
2010,9,29,97.64,4.5,6.2,2.8,3.4,52.12,6.91,9.34,4.73,4.61,52.88
2010,9,30,97.51,2.98,4.55,1.09,3.47,77.88,4.57,8.87,1.49,7.38,78.81
2010,10,1,97.43,2.52,3.55,1.3,2.24,62.06,3.85,6.36,1.37,4.99,63.38
2010,10,2,97.45,2.83,4.23,1.91,2.31,198.19,4.45,8.52,2.25,6.27,197.94
2010,10,3,97.54,3.58,5.29,2.44,2.85,191.75,5.35,8.89,2.54,6.35,190.94
2010,10,4,97.76,5.9,6.77,4.39,2.39,10.25,7.88,9.98,6.55,3.43,10.56
2010,10,5,97.89,6.68,7.93,5.14,2.8,124.56,8.82,9.98,7.73,2.24,110.0
2010,10,6,97.91,5.82,7.37,3.8,3.55,205.31,7.87,8.88,7.07,1.8,205.44
2010,10,7,97.89,4.38,5.52,2.98,2.54,245.19,6.26,7.63,5.03,2.6,230.0
2010,10,8,97.79,3.51,4.95,2.45,2.51,256.44,4.9,5.89,3.7,2.2,256.12
2010,10,9,97.66,2.58,3.82,0.94,2.88,189.69,3.62,5.49,1.45,4.04,190.0
2010,10,10,97.54,4.46,6.91,1.28,5.62,282.81,6.55,9.03,2.1,6.94,282.94
2010,10,11,97.89,4.12,5.91,2.88,3.04,231.25,6.12,8.55,4.33,4.22,230.81
2010,10,12,98.07,3.57,5.75,1.42,4.33,105.5,5.24,7.3,1.65,5.66,105.25
2010,10,13,97.87,2.96,3.57,1.55,2.02,63.75,4.32,7.06,2.19,4.88,64.38
2010,10,14,97.61,2.7,4.12,1.32,2.8,170.5,3.84,6.48,1.95,4.52,170.38
2010,10,15,97.51,2.2,3.61,0.32,3.29,213.12,2.95,4.73,0.45,4.3,213.06
2010,10,16,97.64,2.66,4.09,1.4,2.69,153.12,4.27,8.19,1.51,6.67,152.75
2010,10,17,97.72,4.03,5.57,2.41,3.16,77.19,6.31,9.34,2.43,6.91,77.5
2010,10,18,97.63,2.84,4.27,0.46,3.8,139.5,4.45,7.71,0.87,6.84,138.62
2010,10,19,97.61,2.39,3.16,1.44,1.73,119.0,3.3,4.67,1.88,2.8,119.19
2010,10,20,97.87,4.87,7.54,3.12,4.42,119.69,6.92,10.96,4.33,6.63,119.62
2010,10,21,98.09,6.68,7.57,4.8,2.77,52.38,8.94,10.71,7.36,3.34,53.19
2010,10,22,98.01,7.16,8.48,5.62,2.87,282.94,9.23,10.64,8.45,2.19,268.44
2010,10,23,97.98,6.84,8.21,4.55,3.66,35.5,9.08,10.95,8.12,2.84,6.12
2010,10,24,97.99,6.66,8.53,4.52,4.01,49.75,8.94,10.02,7.86,2.16,20.25
2010,10,25,98.07,5.55,7.17,3.8,3.37,68.5,7.86,8.68,6.66,2.02,68.88
2010,10,26,98.1,4.59,6.19,3.34,2.85,84.25,7.05,8.99,4.59,4.41,84.56
2010,10,27,97.9,2.93,4.58,1.92,2.66,135.56,4.5,8.91,2.02,6.89,136.12
2010,10,28,97.72,3.84,6.25,0.09,6.16,262.25,5.57,10.24,0.14,10.1,261.88
2010,10,29,98.02,5.82,8.14,4.0,4.14,316.94,8.29,9.38,6.73,2.65,317.06
2010,10,30,98.2,4.66,6.38,3.42,2.95,318.5,7.03,8.12,5.6,2.52,333.44
2010,10,31,98.3,4.29,5.71,3.17,2.54,318.5,6.38,7.54,4.88,2.66,318.5
2010,11,1,98.18,4.23,5.7,2.94,2.77,308.44,6.39,7.83,4.88,2.95,293.69
2010,11,2,97.96,4.9,6.82,3.52,3.3,130.5,7.47,9.61,5.62,3.99,131.06
2010,11,3,97.97,3.59,4.69,2.12,2.56,95.88,5.55,8.55,3.31,5.24,96.88
2010,11,4,98.1,2.95,4.26,0.74,3.52,36.19,4.84,8.44,0.7,7.73,39.56
2010,11,5,98.2,3.39,3.99,2.74,1.25,14.69,5.52,7.87,2.7,5.17,15.06
2010,11,6,98.13,4.15,5.25,3.02,2.23,221.56,6.41,8.3,4.41,3.89,206.62
2010,11,7,98.07,4.25,5.82,3.27,2.55,223.75,6.49,7.84,4.98,2.84,208.88
2010,11,8,97.98,2.92,3.55,1.9,1.65,225.75,4.37,7.05,2.8,4.23,225.69
2010,11,9,97.95,3.15,4.07,2.68,1.39,332.5,4.57,5.5,2.86,2.65,332.62
2010,11,10,98.33,3.55,5.07,2.29,2.78,101.06,5.51,8.52,2.62,5.9,101.31
2010,11,11,98.29,3.95,4.7,2.95,1.75,52.94,6.32,8.65,3.83,4.83,53.38
2010,11,12,97.73,2.16,4.29,0.78,3.51,90.31,3.36,8.38,1.07,7.31,91.12
2010,11,13,97.58,2.82,4.23,0.37,3.86,220.0,4.15,8.12,0.5,7.61,219.62
2010,11,14,98.01,3.48,4.62,1.76,2.87,300.31,5.36,7.83,2.42,5.41,300.69
2010,11,15,98.26,4.12,5.45,3.23,2.21,235.56,6.38,8.34,4.77,3.58,235.75
2010,11,16,98.13,4.34,5.93,3.25,2.67,351.62,6.72,8.36,5.05,3.31,351.69
2010,11,17,97.95,4.27,6.13,3.04,3.09,150.12,6.62,8.0,4.7,3.29,150.5
2010,11,18,98.04,4.02,4.74,2.77,1.98,209.75,6.34,8.12,4.05,4.06,180.44
2010,11,19,98.18,3.77,5.36,2.51,2.86,113.25,6.14,9.29,3.11,6.18,99.06
2010,11,20,98.11,5.45,6.46,3.95,2.52,124.5,8.08,9.81,6.48,3.34,124.94
2010,11,21,98.04,6.46,8.29,4.55,3.74,207.75,9.02,9.8,7.8,1.99,193.31
2010,11,22,97.99,4.59,6.48,3.14,3.33,237.12,6.79,8.98,5.02,3.95,237.5
2010,11,23,97.92,2.98,3.57,2.16,1.41,238.0,4.59,6.83,2.62,4.21,238.12
2010,11,24,97.99,2.07,3.09,0.84,2.24,85.19,3.05,5.0,0.77,4.24,83.19
2010,11,25,98.05,3.24,4.21,2.37,1.84,93.56,4.76,6.68,3.3,3.38,93.75
2010,11,26,98.06,3.23,4.11,2.14,1.97,54.81,5.22,8.13,2.27,5.87,40.31
2010,11,27,98.16,3.62,4.53,2.4,2.13,13.25,5.73,8.2,3.16,5.04,13.5
2010,11,28,98.15,3.66,4.51,2.28,2.23,92.31,5.98,7.9,3.23,4.66,92.88
2010,11,29,98.17,2.81,3.8,1.38,2.42,58.94,4.09,6.88,2.02,4.86,58.88
2010,11,30,98.27,2.98,4.2,1.92,2.27,51.0,4.26,6.8,2.02,4.79,51.0
2010,12,1,98.27,3.16,4.37,1.98,2.39,38.94,4.61,7.0,2.07,4.92,39.38
2010,12,2,98.24,2.19,3.73,1.04,2.69,49.81,3.09,6.59,1.2,5.38,50.0
2010,12,3,98.26,2.73,3.55,1.33,2.22,51.5,3.9,5.9,1.62,4.28,51.69
2010,12,4,98.17,2.44,3.92,1.05,2.88,71.81,3.62,7.12,1.15,5.98,72.44
2010,12,5,98.08,4.43,6.05,2.78,3.27,301.31,6.84,9.41,4.2,5.21,301.5
2010,12,6,98.15,6.14,8.57,4.14,4.43,331.88,8.79,9.98,8.19,1.79,332.25
2010,12,7,98.22,4.74,6.82,3.5,3.32,333.5,7.31,8.54,4.93,3.6,333.94
2010,12,8,98.31,5.01,7.15,3.73,3.42,290.62,7.65,8.39,4.98,3.41,276.06
2010,12,9,98.23,5.41,8.02,3.56,4.45,337.75,8.05,9.1,6.79,2.31,338.0
2010,12,10,98.0,4.8,5.98,3.59,2.38,279.62,7.28,10.37,4.88,5.49,280.0
2010,12,11,97.58,7.4,8.8,5.71,3.09,268.62,9.79,10.91,8.47,2.45,269.12
2010,12,12,97.94,6.72,10.45,4.18,6.27,284.62,9.48,12.36,7.23,5.13,285.06
2010,12,13,98.46,2.3,4.17,0.62,3.55,231.38,3.73,7.93,0.52,7.41,247.0
2010,12,14,98.32,3.77,5.23,2.4,2.84,188.62,5.63,7.3,3.91,3.4,188.94
2010,12,15,98.0,3.76,5.9,1.91,3.99,208.81,5.73,8.47,2.71,5.76,208.88
2010,12,16,97.93,3.54,4.92,2.17,2.75,222.94,5.27,7.59,3.09,4.51,223.0
2010,12,17,97.91,2.34,5.9,0.53,5.36,270.69,3.46,8.51,0.8,7.7,270.38
2010,12,18,98.42,4.3,5.51,3.1,2.41,347.19,6.34,8.13,5.09,3.04,347.12
2010,12,19,98.53,4.28,6.05,3.47,2.59,322.75,6.74,7.98,4.49,3.48,322.94
2010,12,20,98.47,5.2,7.51,3.81,3.7,138.81,8.02,9.34,5.69,3.66,139.25
2010,12,21,98.37,4.44,6.27,3.29,2.98,97.69,6.95,8.06,5.55,2.51,98.06
2010,12,22,98.27,3.85,4.84,2.73,2.11,179.75,6.03,8.2,4.24,3.96,180.06
2010,12,23,98.25,4.47,6.3,3.34,2.95,150.62,7.18,9.41,4.48,4.92,151.06
2010,12,24,98.27,3.73,4.7,2.76,1.95,15.81,5.84,8.27,3.65,4.61,16.25
2010,12,25,98.25,2.48,3.59,1.52,2.06,52.62,3.42,6.28,1.6,4.69,53.0
2010,12,26,98.16,1.56,2.55,0.68,1.88,133.06,2.07,3.77,0.69,3.07,118.94
2010,12,27,97.91,2.11,3.63,0.74,2.89,129.12,2.73,4.09,0.96,3.14,129.31
2010,12,28,97.56,2.61,4.16,1.18,2.99,174.5,3.5,5.14,1.6,3.54,174.69
2010,12,29,97.42,2.91,3.81,1.67,2.13,321.44,4.36,7.28,2.35,4.93,322.12
2010,12,30,98.05,6.7,9.18,4.0,5.18,306.5,9.27,10.68,7.69,3.0,307.19
2010,12,31,98.5,3.65,4.4,2.95,1.45,284.81,5.62,7.68,4.48,3.2,285.19
2011,1,1,98.41,3.1,4.5,2.38,2.12,93.19,4.47,5.48,3.68,1.8,93.25
2011,1,2,98.12,2.09,2.65,1.57,1.08,182.06,2.91,4.38,1.74,2.63,167.38
2011,1,3,97.96,2.11,3.34,0.47,2.87,279.81,2.91,4.91,0.54,4.38,279.56
2011,1,4,98.1,2.82,4.58,1.16,3.41,316.81,4.01,7.54,1.56,5.98,316.62
2011,1,5,98.35,4.23,5.77,3.23,2.55,339.31,6.7,8.26,4.28,3.98,339.62
2011,1,6,98.5,4.34,5.68,3.17,2.51,167.62,6.88,8.78,4.84,3.95,153.0
2011,1,7,98.63,5.91,8.45,4.33,4.12,261.81,8.85,9.72,6.27,3.45,232.25
2011,1,8,98.7,6.09,8.81,4.3,4.51,344.75,8.78,10.06,6.45,3.61,345.25
2011,1,9,98.77,4.45,6.59,3.36,3.23,306.75,6.84,8.6,4.86,3.74,321.94
2011,1,10,98.81,3.6,5.2,2.48,2.72,194.56,5.44,6.47,2.98,3.48,194.69
2011,1,11,98.54,3.35,4.71,2.45,2.27,70.81,5.29,6.44,2.62,3.81,71.06
2011,1,12,98.03,1.88,3.13,0.43,2.7,160.44,2.97,5.36,0.5,4.86,161.88
2011,1,13,97.69,2.59,3.64,1.2,2.44,318.88,3.52,5.02,1.62,3.4,318.75
2011,1,14,97.82,4.02,7.58,1.21,6.38,294.12,5.67,9.24,1.63,7.61,294.31
2011,1,15,98.22,5.83,8.73,3.72,5.01,302.62,8.53,9.98,7.18,2.8,303.38
2011,1,16,98.47,3.29,4.68,2.27,2.41,300.19,5.03,7.18,2.74,4.45,300.69
2011,1,17,97.89,5.23,8.86,3.45,5.41,252.62,7.67,10.2,6.09,4.11,252.94
2011,1,18,97.91,4.55,6.62,2.67,3.95,319.5,6.36,7.8,4.34,3.45,319.69
2011,1,19,98.24,3.52,4.65,2.73,1.92,275.38,5.48,6.38,4.06,2.31,275.75
2011,1,20,98.3,3.14,3.95,2.36,1.59,37.5,4.77,6.31,3.57,2.74,37.62
2011,1,21,98.36,2.51,2.91,1.98,0.95,305.5,3.52,4.48,2.3,2.18,290.69
2011,1,22,98.43,2.34,2.98,0.85,2.12,306.56,3.31,4.73,0.9,3.84,306.88
2011,1,23,98.46,3.0,4.16,1.95,2.2,179.38,4.31,5.87,2.22,3.65,179.44
2011,1,24,98.38,3.73,5.16,2.9,2.27,278.69,5.55,6.56,3.16,3.41,278.62
2011,1,25,98.11,3.39,5.0,1.91,3.09,319.19,4.8,6.33,3.09,3.25,319.25
2011,1,26,98.05,2.55,4.76,0.95,3.8,233.06,3.91,9.43,1.01,8.42,233.5
2011,1,27,98.17,4.34,5.93,2.5,3.43,268.25,6.63,9.93,4.16,5.77,268.31
2011,1,28,98.31,2.16,3.99,0.38,3.62,218.38,3.02,7.1,0.49,6.61,218.94
2011,1,29,97.94,5.17,6.84,3.7,3.13,273.81,8.3,9.94,6.63,3.3,274.0
2011,1,30,98.08,4.24,6.17,3.29,2.88,321.19,6.63,8.3,4.05,4.25,321.06
2011,1,31,98.05,2.34,3.88,0.21,3.67,233.12,3.35,5.58,0.23,5.34,233.5
2011,2,1,97.77,6.03,9.83,3.12,6.71,238.19,9.04,11.48,5.41,6.07,238.56
2011,2,2,98.13,3.44,4.74,1.73,3.02,91.31,5.18,8.35,2.27,6.09,91.12
2011,2,3,97.96,4.99,7.68,3.52,4.16,172.56,7.62,8.78,6.12,2.66,172.88
2011,2,4,98.16,3.74,7.25,1.55,5.7,287.38,5.62,9.85,1.59,8.26,286.75
2011,2,5,98.31,5.94,7.21,3.91,3.3,13.25,7.8,8.54,6.53,2.01,13.75
2011,2,6,98.09,3.59,5.48,1.07,4.41,96.5,4.98,7.28,1.38,5.91,97.19
2011,2,7,98.01,5.77,8.18,3.26,4.92,323.0,8.26,9.84,6.31,3.52,323.25
2011,2,8,98.17,5.13,7.42,3.24,4.19,317.0,7.41,8.48,6.25,2.23,302.25
2011,2,9,98.08,3.88,5.64,2.75,2.89,316.94,6.07,8.17,3.88,4.29,287.06
2011,2,10,98.1,5.98,8.96,4.46,4.5,316.12,8.52,10.52,6.41,4.11,316.44
2011,2,11,98.4,5.05,6.8,3.55,3.25,330.38,7.53,8.63,5.67,2.96,330.81
2011,2,12,98.5,3.71,4.48,2.98,1.49,219.19,5.74,8.2,4.24,3.95,219.19
2011,2,13,98.39,3.54,5.24,2.56,2.67,288.19,4.99,6.09,3.25,2.84,288.12
2011,2,14,98.14,2.2,3.98,1.07,2.91,142.38,3.27,7.84,1.02,6.83,142.56
2011,2,15,97.64,6.77,9.2,4.09,5.1,243.06,9.94,11.6,8.2,3.41,243.44
2011,2,16,98.13,5.35,8.65,3.23,5.41,306.62,7.91,9.95,4.95,5.0,307.0
